Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),FLAPS POSITION (Sensor V),GP Input 3,FUEL PRESSURE (PSI),PHEAT CONTACT (V),GP Input 6,GP Input 7,GP Input 8,LEFT LEVEL (gal),RIGHT LEVEL (gal),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
21.06,1,4,UNKNOWN_DATE_TIME,+40.52900,-78.64911,161,0.0,0.0,+11.6,,,,,17:04:23,+10.7,-0.6,194.3,0.0,+70,+0.0,-0.01,+0.9,99,-45,+21,0.0,30.22,+790,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,863,863,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.9,22.4,18.1,,,,,+40,+506,+45,+523,+38,+499,+39,+525,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.5,+15.7,,,,,
21.31,1,4,UNKNOWN_DATE_TIME,+40.52900,-78.64911,161,0.0,0.0,+11.6,,,,,17:04:23,+10.7,-0.6,194.2,0.0,+69,+0.0,-0.01,+1.0,99,-41,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,862,862,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.9,22.4,18.1,,,,,+41,+506,+45,+523,+38,+499,+39,+525,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.6,+15.8,,,,,
21.56,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,161,0.0,0.0,+11.6,,,,,17:04:23,+10.7,-0.6,194.2,0.0,+69,+0.0,-0.01,+1.0,99,-49,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,861,861,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.8,22.4,18.1,,,,,+41,+507,+45,+523,+38,+500,+39,+526,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.7,+15.8,,,,,
21.81,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,162,0.0,0.0,+11.6,,,,,17:04:24,+10.7,-0.6,194.2,0.0,+69,+0.0,-0.01,+1.0,99,-54,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,866,866,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.8,22.4,18.1,,,,,+41,+507,+46,+523,+38,+500,+40,+526,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.6,+15.8,,,,,
22.06,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,162,0.0,0.0,+11.6,,,,,17:04:24,+10.7,-0.5,194.2,0.0,+69,+0.0,-0.01,+1.0,99,-45,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,865,865,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.8,22.4,18.1,,,,,+41,+507,+46,+523,+38,+501,+40,+526,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.7,+15.8,,,,,
22.31,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,163,0.0,0.0,+11.6,,,,,17:04:24,+10.7,-0.5,194.2,0.0,+68,+0.0,-0.02,+1.0,99,-65,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,863,863,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.8,22.4,18.1,,,,,+41,+507,+46,+524,+38,+501,+40,+526,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.7,+15.8,,,,,
22.56,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,164,0.0,0.0,+11.6,,,,,17:04:24,+10.7,-0.5,194.2,0.0,+67,+0.0,-0.01,+1.0,99,-62,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,861,861,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.7,22.4,18.1,,,,,+41,+508,+46,+524,+38,+502,+40,+527,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.6,+15.8,,,,,
22.81,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,163,0.0,0.0,+11.6,,,,,17:04:25,+10.7,-0.5,194.2,0.0,+67,+0.0,-0.01,+1.0,99,-57,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,863,863,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.7,22.4,18.1,,,,,+41,+508,+46,+524,+38,+503,+40,+527,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.6,+15.8,,,,,
23.06,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,163,0.0,0.0,+11.6,,,,,17:04:25,+10.7,-0.5,194.2,0.0,+66,+0.0,-0.01,+1.0,99,-72,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,867,867,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.7,22.4,18.1,,,,,+42,+509,+46,+524,+38,+504,+40,+527,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.7,+15.8,,,,,
23.31,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,161,0.0,0.0,+11.6,,,,,17:04:25,+10.7,-0.6,194.2,0.0,+66,+0.0,-0.01,+1.0,99,-75,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,859,859,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.6,22.4,18.1,,,,,+42,+508,+46,+524,+39,+504,+40,+527,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.6,+15.8,,,,,
23.56,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,162,0.0,0.0,+11.6,,,,,17:04:25,+10.7,-0.6,194.2,0.0,+66,+0.0,-0.01,+0.9,99,-65,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,59,+16,861,861,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.6,22.4,18.1,,,,,+42,+509,+46,+526,+39,+505,+41,+528,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.5,+15.8,,,,,
23.81,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,161,0.0,0.0,+11.6,,,,,17:04:26,+10.7,-0.6,194.2,0.0,+66,+0.0,-0.01,+1.0,99,-64,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,865,865,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.6,22.4,18.1,,,,,+42,+509,+46,+526,+39,+505,+41,+528,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.6,+15.8,,,,,
24.06,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,160,0.0,0.0,+11.6,,,,,17:04:26,+10.7,-0.6,194.2,0.0,+66,+0.0,-0.01,+1.0,99,-72,+21,0.0,30.22,+788,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,876,876,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.6,22.4,18.1,,,,,+42,+509,+47,+526,+39,+505,+41,+528,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.8,+15.8,,,,,
24.31,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,159,0.0,0.0,+11.6,,,,,17:04:26,+10.7,-0.5,194.2,0.0,+65,+0.0,-0.02,+1.0,99,-79,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,867,867,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.5,22.4,18.1,,,,,+42,+509,+47,+527,+39,+505,+41,+528,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.9,+15.8,,,,,
24.56,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,158,0.0,0.0,+11.6,,,,,17:04:26,+10.7,-0.5,194.2,0.0,+64,+0.0,-0.01,+0.9,99,-97,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,862,862,12.6,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.5,22.4,18.1,,,,,+42,+509,+47,+528,+39,+506,+41,+529,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.7,+15.8,,,,,
24.81,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,159,0.0,0.0,+11.6,,,,,17:04:27,+10.7,-0.6,194.2,0.0,+64,+0.0,-0.01,+1.0,99,-79,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,864,864,12.6,2.4,2.4,29.5,15.7,13.9,31.2,14.5,,+11.5,22.4,18.1,,,,,+42,+509,+47,+528,+39,+506,+41,+530,,,-100,+4.996,,+29.5,+4.998,,,,+15.7,+13.9,+59.6,+15.8,,,,,
25.06,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,160,0.0,0.0,+11.6,,,,,17:04:27,+10.7,-0.6,194.2,0.0,+63,+0.1,-0.01,+1.0,99,-101,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,868,868,12.6,2.4,2.4,29.5,15.7,13.9,31.2,14.5,,+11.5,22.4,18.1,,,,,+42,+510,+47,+529,+39,+506,+41,+530,,,-100,+4.996,,+29.5,+4.998,,,,+15.7,+13.9,+59.7,+15.8,,,,,
25.31,1,4,UNKNOWN_DATE_TIME,+40.52899,-78.64911,161,0.0,0.0,+11.6,,,,,17:04:27,+10.7,-0.6,194.2,0.0,+63,+0.1,-0.01,+1.0,99,-79,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,867,867,12.6,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.5,22.4,18.1,,,,,+43,+510,+47,+529,+39,+506,+41,+530,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.8,+15.8,,,,,
25.56,1,5,UNKNOWN_DATE_TIME,+40.52899,-78.64911,157,0.0,0.0,+11.6,,,,,17:04:27,+10.7,-0.6,194.2,0.0,+63,+0.1,-0.01,+1.0,99,-57,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,870,870,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.4,22.4,18.1,,,,,+43,+511,+47,+529,+40,+506,+42,+530,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.8,+15.8,,,,,
25.81,1,5,UNKNOWN_DATE_TIME,+40.52899,-78.64911,139,0.0,0.0,+11.6,,,,,17:04:28,+10.7,-0.5,194.2,0.0,+63,+0.1,-0.01,+1.0,99,-62,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,867,867,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.4,22.4,18.1,,,,,+43,+512,+48,+530,+40,+507,+42,+530,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.8,+15.8,,,,,
26.06,1,5,UNKNOWN_DATE_TIME,+40.52901,-78.64908,127,0.1,0.0,+11.6,,,,,17:04:28,+10.7,-0.5,194.2,0.0,+63,+0.1,-0.01,+1.0,99,-60,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,867,867,12.7,2.4,2.4,29.5,15.7,13.9,31.2,14.5,,+11.4,22.4,18.1,,,,,+43,+512,+48,+530,+40,+507,+42,+531,,,-100,+4.996,,+29.5,+4.998,,,,+15.7,+13.9,+59.7,+15.8,,,,,
26.31,1,5,UNKNOWN_DATE_TIME,+40.52902,-78.64907,107,0.1,0.0,+11.6,,,,,17:04:28,+10.7,-0.6,194.2,0.0,+63,+0.0,-0.01,+1.0,99,-60,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,865,865,12.7,2.4,2.4,29.5,15.7,13.9,31.2,14.5,,+11.4,22.4,18.1,,,,,+43,+512,+48,+530,+40,+507,+42,+531,,,-100,+4.996,,+29.5,+4.998,,,,+15.7,+13.9,+59.7,+15.8,,,,,
26.56,1,5,UNKNOWN_DATE_TIME,+40.52903,-78.64905,97,0.1,0.0,+11.6,,,,,17:04:28,+10.7,-0.6,194.2,0.0,+63,+0.0,-0.01,+1.0,99,-57,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,864,864,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.3,22.4,18.1,,,,,+43,+513,+48,+530,+40,+508,+42,+532,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.6,+15.9,,,,,
26.81,1,5,UNKNOWN_DATE_TIME,+40.52903,-78.64904,89,0.1,0.0,+11.6,,,,,17:04:29,+10.7,-0.6,194.2,0.0,+62,+0.1,-0.01,+0.9,99,-72,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,863,863,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.3,22.4,18.1,,,,,+43,+513,+48,+530,+40,+508,+42,+533,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.6,+15.9,,,,,
27.06,1,5,UNKNOWN_DATE_TIME,+40.52904,-78.64904,86,0.1,0.0,+11.6,,,,,17:04:29,+10.7,-0.6,194.3,0.0,+61,+0.1,-0.02,+1.0,99,-101,+21,0.0,30.22,+784,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,857,857,12.7,2.3,2.3,29.4,15.7,13.9,31.2,14.5,,+11.3,22.4,18.1,,,,,+44,+514,+48,+530,+40,+509,+42,+533,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.5,+15.9,,,,,
27.31,1,5,UNKNOWN_DATE_TIME,+40.52904,-78.64904,76,0.1,0.0,+11.6,,,,,17:04:29,+10.7,-0.6,194.3,0.0,+61,+0.1,-0.01,+1.0,99,-86,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,59,+16,859,859,12.7,2.3,2.3,29.5,15.7,13.9,31.2,14.5,,+11.3,22.4,18.1,,,,,+44,+514,+48,+531,+40,+509,+42,+534,,,-100,+4.996,,+29.5,+4.998,,,,+15.7,+13.9,+59.4,+15.9,,,,,
27.56,1,5,UNKNOWN_DATE_TIME,+40.52905,-78.64904,75,0.1,0.0,+11.6,,,,,17:04:29,+10.7,-0.6,194.3,0.0,+61,+0.1,-0.01,+1.0,99,-71,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,59,+16,859,859,12.8,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.2,22.4,18.1,,,,,+44,+514,+48,+531,+41,+509,+42,+535,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.5,+15.9,,,,,
27.81,1,5,UNKNOWN_DATE_TIME,+40.52905,-78.64903,72,0.1,0.0,+11.6,,,,,17:04:30,+10.7,-0.5,194.3,0.0,+61,+0.1,-0.01,+1.0,99,-83,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,59,+16,864,864,12.8,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.2,22.4,18.1,,,,,+44,+513,+49,+532,+41,+510,+42,+535,,,-100,+4.998,,+29.4,+4.998,,,,+15.7,+13.9,+59.5,+15.9,,,,,
28.06,1,5,UNKNOWN_DATE_TIME,+40.52905,-78.64903,70,0.1,0.0,+11.6,,,,,17:04:30,+10.7,-0.5,194.3,0.0,+60,+0.1,-0.01,+0.9,99,-94,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,864,864,12.8,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.2,22.4,18.1,,,,,+44,+513,+49,+532,+41,+510,+43,+535,,,-100,+4.998,,+29.4,+4.998,,,,+15.7,+13.9,+59.6,+15.9,,,,,
28.31,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64903,66,0.1,0.0,+11.6,,,,,17:04:30,+10.7,-0.6,194.2,0.0,+59,+0.0,-0.01,+0.9,99,-91,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,866,866,12.8,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.2,22.4,18.1,,,,,+44,+513,+49,+531,+41,+511,+43,+536,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.6,+15.9,,,,,
28.56,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,65,0.1,0.0,+11.6,,,,,17:04:30,+10.7,-0.6,194.3,0.0,+59,+0.0,-0.01,+1.0,99,-92,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,870,870,12.7,2.4,2.4,29.5,15.7,13.9,31.2,14.5,,+11.1,22.4,18.1,,,,,+44,+513,+49,+531,+41,+511,+43,+536,,,-100,+4.996,,+29.5,+4.998,,,,+15.7,+13.9,+59.7,+15.9,,,,,
28.81,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,63,0.1,0.0,+11.6,,,,,17:04:31,+10.7,-0.6,194.3,0.0,+59,+0.0,-0.01,+1.0,99,-46,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-2,,,,,,,,,60,+16,863,863,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.1,22.4,18.1,,,,,+45,+513,+49,+532,+41,+511,+43,+537,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.7,+15.9,,,,,
29.06,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,61,0.1,0.0,+11.6,,,,,17:04:31,+10.7,-0.6,194.3,0.0,+59,+0.0,-0.01,+1.0,99,-46,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,60,+16,860,860,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.1,22.4,18.1,,,,,+45,+514,+49,+532,+41,+511,+43,+537,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.5,+15.9,,,,,
29.31,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,60,0.1,0.0,+11.6,,,,,17:04:31,+10.7,-0.6,194.3,0.0,+59,+0.0,-0.01,+1.0,99,-42,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,59,+16,861,861,12.7,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.1,22.4,18.1,,,,,+45,+515,+49,+532,+41,+512,+43,+537,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.4,+15.9,,,,,
29.56,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,59,0.0,0.0,+11.6,,,,,17:04:31,+10.7,-0.6,194.3,0.0,+59,+0.0,-0.01,+0.9,99,-54,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,59,+16,858,858,12.8,2.4,2.4,29.4,15.7,13.9,31.2,14.5,,+11.0,22.4,18.1,,,,,+45,+515,+50,+533,+41,+512,+43,+537,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.4,+15.9,,,,,
29.81,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,58,0.0,0.0,+11.6,,,,,17:04:32,+10.7,-0.6,194.3,0.0,+59,+0.0,-0.01,+1.0,99,-65,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,59,+16,859,859,12.8,2.4,2.4,29.5,15.7,13.9,31.2,14.5,,+11.0,22.4,18.1,,,,,+45,+516,+50,+533,+42,+513,+44,+538,,,-100,+4.996,,+29.5,+4.998,,,,+15.7,+13.9,+59.4,+15.9,,,,,
30.06,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,57,0.0,0.0,+11.6,,,,,17:04:32,+10.7,-0.6,194.3,0.0,+58,+0.0,-0.01,+1.0,99,-75,+21,0.0,30.22,+778,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,59,+16,861,861,12.8,2.3,2.3,29.4,15.7,13.9,31.2,14.5,,+11.0,22.4,18.1,,,,,+45,+516,+50,+533,+42,+513,+43,+538,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.4,+15.9,,,,,
30.31,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,57,0.0,0.0,+11.6,,,,,17:04:32,+10.7,-0.6,194.3,0.0,+57,+0.0,-0.01,+1.0,99,-68,+21,0.0,30.22,+774,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,59,+16,857,857,12.8,2.3,2.3,29.4,15.7,13.9,31.2,14.5,,+11.0,22.4,18.1,,,,,+45,+516,+50,+534,+42,+513,+44,+538,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.4,+15.9,,,,,
30.56,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,56,0.0,0.0,+11.6,,,,,17:04:32,+10.7,-0.6,194.3,0.0,+57,+0.1,-0.01,+1.0,99,-80,+21,0.0,30.22,+775,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,59,+16,858,858,12.8,2.3,2.3,29.4,15.7,13.9,31.2,14.5,,+11.0,22.4,18.1,,,,,+46,+516,+50,+534,+42,+513,+44,+540,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.3,+15.9,,,,,
30.81,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,55,0.0,0.0,+11.6,,,,,17:04:33,+10.7,-0.6,194.3,0.0,+57,+0.0,-0.01,+1.0,99,-65,+21,0.0,30.22,+775,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,59,+16,857,857,12.8,2.3,2.3,29.4,15.7,13.9,31.2,14.5,,+10.9,22.4,18.1,,,,,+46,+516,+50,+535,+42,+513,+44,+540,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.3,+15.9,,,,,
31.06,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,54,0.0,0.0,+11.6,,,,,17:04:33,+10.7,-0.6,194.3,0.0,+57,+0.0,-0.01,+0.9,99,-59,+21,0.0,30.22,+775,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,59,+16,870,870,12.8,2.3,2.3,29.4,15.7,13.9,31.2,14.5,,+10.9,22.4,18.1,,,,,+46,+516,+50,+535,+42,+513,+44,+541,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.5,+15.9,,,,,
31.31,1,5,UNKNOWN_DATE_TIME,+40.52906,-78.64902,50,0.0,0.0,+11.6,,,,,17:04:33,+10.7,-0.6,194.3,0.0,+57,+0.0,-0.01,+1.0,99,-60,+21,0.0,30.22,+775,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,60,+16,875,875,12.8,2.3,2.3,29.4,15.7,13.9,31.2,14.5,,+10.9,22.4,18.1,,,,,+46,+516,+50,+535,+42,+513,+44,+541,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.7,+16.0,,,,,
31.56,1,7,UNKNOWN_DATE_TIME,+40.52906,-78.64902,47,0.0,0.0,+11.6,,,,,17:04:33,+10.7,-0.6,194.3,0.0,+57,+0.0,-0.02,+1.0,99,-48,+21,0.0,30.22,+775,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,60,+16,872,872,12.7,2.3,2.3,29.4,15.7,13.9,31.2,14.5,,+10.9,22.4,18.1,,,,,+46,+516,+51,+535,+42,+513,+44,+541,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.8,+16.0,,,,,
31.81,1,7,UNKNOWN_DATE_TIME,+40.52905,-78.64902,43,0.0,0.0,+11.6,,,,,17:04:34,+10.7,-0.6,194.3,0.0,+57,+0.0,-0.01,+1.0,99,-58,+21,0.0,30.22,+775,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,60,+16,871,871,12.7,2.3,2.3,29.4,15.7,13.9,31.2,14.5,,+10.8,22.4,18.1,,,,,+46,+516,+51,+535,+43,+513,+45,+541,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.8,+16.0,,,,,
32.06,1,7,UNKNOWN_DATE_TIME,+40.52905,-78.64902,39,0.0,0.0,+11.6,,,,,17:04:34,+10.7,-0.6,194.3,0.0,+56,+0.0,-0.01,+1.0,99,-86,+21,0.0,30.22,+775,,,208,,,,,0,0,,,+0,,,,+2,,,-3,,,,,,,,,60,+16,869,869,12.7,2.3,2.3,29.4,15.7,13.9,31.2,14.5,,+10.8,22.4,18.1,,,,,+46,+517,+51,+536,+43,+513,+45,+542,,,-100,+4.996,,+29.4,+4.998,,,,+15.7,+13.9,+59.7,+16.0,,,,,
